ID,claim
162,"Bù lại, bên ngoài khu đô thị trong bán kính 2km đều có đầy đủ dịch vụ cơ bản cho cuộc sống, chứ không thiếu thốn như nhiều người nghĩ."
163,Mỗi chiếc túi dòng Kelly có giá trên 10.000 USD hơn 230 triệu đồng.
164,"Hơn nữa, phạm nhân không ngừng an ủi, dặn dò hai vợ chồng phải cố gắng làm ăn, phải sống thật tốt, không được suy nghĩ nhiều."
164,Nguyên nhân câu chuyện bắt đầu từ mùa hè một năm trước.
164,"Chủ nhà là vợ chồng Quế Hiểu Tần Vân Hà, sống cùng mẹ chị Hà là Bảo Tú Thanh."
164,Nhưng trong nhà lúc này không có ai.
164,"Vụ cháy chỉ xảy ra trong một phòng ngủ, không lan ra bên ngoài."
164,Cảnh sát tìm được nhiều mảnh vỏ chai thủy tinh vỡ và vỏ một chiếc bật lửa gas trong phòng.
164,Người chết được xác định là bà Thanh.
164,Đồ đạc trong phòng khách và phòng ngủ còn lại không bị mất hay có dấu hiệu bị lục lọi.
164,"Bà Thanh được những người trong thôn đánh giá là người biết điều, không có mâu thuẫn với ai."
164,"Trên thực tế, sáng hôm sau khi xảy ra vụ cháy, vợ chồng Tần mới về nhà."
164,"Khi biết tin nhà cháy, việc đầu tiên Hà hỏi là tình hình ngôi nhà thế nào chứ không phải mẹ mình có làm sao không."
164,"Nhưng tối hôm trước Tần và Hà về nhà bà ngoại chơi và ngủ lại, có nhiều người làm chứng nên được loại khỏi diện tình nghi."
164,Việc điều tra được mở rộng.
164,Cảnh sát được biết bà Thanh là người lận đận đường chồng con.
164,"Mới 19 tuổi bà đã lấy đến người chồng thứ ba, nhưng cũng chỉ được gần hai năm."
164,"Ông này chết trong tai nạn xe máy, để lại cho bà đứa con gái hơn một tuổi là Hà."
164,"Hà được bà ngoại nuôi từ nhỏ, đến năm 16 tuổi thì lấy chồng."
164,Nhiều người khuyên bảo nhưng bà không có biến chuyển.
164,"Một ngày trước vụ án, bà Thanh nói với các con là đã có thai hơn hai tháng, nhưng không chịu nói tác giả là ai."
164,"Bà còn nói hai người đang tính chuyện sống chung, nhưng không phải bà chuyển ra ngoài mà là đưa người đàn ông kia về sống."
164,Bà Thanh không xấu hổ vì chuyện này mà còn đi khoe khắp làng khắp xóm chuyện có thai.
164,Cảnh sát chia ra hỏi thăm mọi người trong thôn.
164,Một người nói tối hôm xảy ra vụ án có nhìn thấy anh trai của Tần là Quế Hiểu Lâm đến nhà vợ chồng Tần.
164,Lâm nhanh chóng khai nhận đã giết bà Thanh.
164,"Ngày 186, Lâm nghe nói bà Thanh có thai nên khoảng 9h tối đến nhà của em tìm hiểu tình hình, không ngờ lúc này chỉ có một mình bà Thanh ở nhà."
165,Người siêu nhận diện chỉ chiếm khoảng 12 dân số.
165,"Họ có khả năng lưu trữ trong thời gian dài hơn 95 khuôn mặt mình đã gặp, trong khi người bình thường chỉ nhớ được khoảng 20."
165,"Wired cho hay cũng vào khoảng năm 2009, Mick Neville, một thanh tra ở Sở Cảnh sát London, đọc được kết quả nghiên cứu trên và nhận thấy một số sĩ quan dưới quyền có tài năng đặc biệt trong việc nhận diện khuôn mặt của nghi phạm."
165,Mick Neville hợp tác với nhà tâm lý học Josh Davis thuộc Đại học Greenwich để sàng lọc ra trong Sở Cảnh sát London những sĩ quan có khả năng siêu nhận diện và thành lập tổ đội không chính thức.
165,Nỗ lực của Mick Neville được chứng minh phần nào trong cuộc bạo loạn ở London vào 2011.
165,Sau khi sự kiện này kết thúc cảnh sát London thu được khoảng 200.000 giờ băng ghi hình.
165,Riêng một cảnh sát có tên Gary Collins nhận diện được 180 người.
165,Tới nay số thành viên trong đơn vị này đã lên tới khoảng 140 người.
165,"Khi tội phạm xảy ra ở London, cảnh sát sẽ thu thập video ghi lại hình ảnh kẻ phạm tội và tải lên kho dữ liệu trung tâm của Sở Cảnh sát."
165,"Kho dữ liệu này có chứa hình ảnh của hơn 100.000 nghi phạm chưa được xác minh danh tính, mỗi kẻ được gán cho một mã 6 chữ số."
165,"Độ chính xác của đơn vị siêu nhận diện cao hơn hẳn so với các thuật toán AI hiện nay trong trường hợp nghi phạm trong băng ghi hình bị che một phần mặt, cải trang, góc nhìn từ bên cạnh hoặc phía sau, hoặc đã thay đổi hình dạng từ lần cuối bị nhận dạng."
165,"Nhưng vẫn có 13 số vụ nhầm lẫn, trong đó nghi phạm bị xác minh đang ở trong tù lúc tội phạm diễn ra."
165,"Trước kia, khi nhận diện nghi phạm tại tòa, một sĩ quan phải chứng minh từng quen biết nghi phạm."
165,Đơn vị cảnh sát London do thanh tra Mick Neville thành lập là đơn vị siêu nhận diện đầu tiên trên thế giới.
166,"Ở các vườn hoa đều có nơi dành cho người dân thay đồ, nhưng do lượng người ra vào quá đông, nhóm phụ nữ này chọn cách dùng áo mưa che chắn để thay đồ ngay tại vườn."
167,"Honda ít ngày trước tăng giá 10 triệu cho CRV, Toyota vừa tung ra hai mức giá mới cho Fortuner và Hilux, cả hai đều tăng giá."
167,"Lý do này tôi đã quá quen khi đọc trên báo chí suốt từ năm ngoái, và luôn nhận định, rõ ràng giá xe sẽ khó tăng."
167,"Năm ngoái tôi có hai ông bạn, một ông quyết ôm tiền chờ năm nay mua, một ông thì kệ, mưa lúc nào mát mặt lúc đó, hai ông cùng chọn một mẫu xe."
167,"Bây giờ thì ông đã có xe tránh mưa nắng, ông thì ngồi tiếc hùi hụi vì cuối cùng giá còn cao hơn năm ngoái."
167,"Có lẽ chúng ta nên tỉnh mộng, giá xe ở Việt Nam chưa thể rẻ ngay được, vì sao à, vì khi chưa có ai ép xe phải rẻ, thì hãng sẽ không bán rẻ."
167,"Khi các hãng lắp ráp nhận được ưu đãi như nhau, họ sẽ nhìn nhau mà đặt giá để không bị thấp quá giảm tỷ suất lợi nhuận, hoặc cao quá giảm số lượng bán."
167,Như vậy mức giá sẽ cứ giữ sàn sàn.
167,Còn khi đã về được thì họ lại cũng nhìn các hãng lắp ráp để đặt giá.
167,"Đó là khi có một hãng nào đó đột nhiên giảm giá sâu, nhưng là trong dài hạn."
167,"Lúc ấy dân thì dễ mua, hãng thì dễ bán, kiểu gì chẳng phải giảm giá."
168,Nhiều ôtô cũng chạy lấn sang làn đối diện để vượt lên.
169,"Bộ sưu tập xe trị giá 1,3 triệu USD của Neymar Chiếc Porsche Panamera màu vàng từng khiến Neymar gặp rắc rối cách đây vài năm."
170,"Đọc trên báo chí, tôi thấy lý do đưa ra cho việc tăng giá khá quen thuộc, gần như hãng nào cũng dùng khi nói về vấn đề này."
170,"Trong khi đó, Vios sản xuất nhiều nên sẽ được hưởng thuế linh kiện 0."
170,"Hyundai Accent mới cũng nhiều trang bị nhưng giảm giá, Honda City mới cũng đã giảm, nhưng Vios lại tăng."
171,"Chân thỏ Thực tế chứng minh, việc phóng nhanh phanh gấp khiến tiêu hao nhiên liệu nhiều hơn."
171,"Vì vậy, nếu không có việc khẩn cấp, hãy tự mình xây dựng thói quen đạp ga nhẹ nhàng, được các tài già ví như chân thỏ."
171,"Cố gắng duy trì tua máy ở mức 2.000 vòngphút, việc còn lại hộp số tự động sẽ tính toán các cấp số phù hợp."
171,Lái xe chậm lại Lái xe với tốc độ cao lãng phí rất nhiều nhiên liệu.
171,"Một vài hãng còn có hệ thống lái tự động bù lệch hướng cho xe, điều chỉnh trợ lực vôlăng theo điều kiện đường sá và thời tiết gió thổi ngang xe."
171,Đồng hồ vòng tua máy nên ổn định ở mức bằng hoặc dưới 2.000 vòngphút.
171,"Duy trì tốc độ ổn định Mỗi khi nhấn mạnh chân ga, sẽ có nhiều hơn nhiên liệu được bơm vào buồng đốt, đôi khi là quá mức cần thiết."
171,"Một vài hãng phát triển hệ thống điều khiển hành trình chủ động, như trên Volvo hay Ford Everest khi gắn thêm cảm biến phía đầu xe, có khả năng xác định tốc độ và khoảng cách an toàn với xe phía trước, giúp lái xe giảm được tần suất rà phanh."
171,Việc nổ máy khi dừng chờ làm tăng lượng khí thải và tiêu hao nhiên liệu hơn.
171,"Con số này càng nhỏ, mức tiêu hao nhiên liệu càng thấp."
171,"Lúc này, trị số cản gió tăng lên nhiều khiến mức tiêu hao nhiên liệu lớn hơn bình thường."
171,Nhiều hãng xe miễn phí vài lần kiểm tra ban đầu cho khách hàng.
171,"Từ đó, mức tiêu hao nhiên liệu được ổn định."
171,"Trên mỗi xe, nhà sản xuất đều có hướng dẫn bơm áp suất lốp theo số người ngồi trong xe."
171,Thông số này rất trực quan và thường nằm ở phía cửa người lái.
171,Sử dụng loại dầu động cơ được khuyến cáo Nhà sản xuất chế tạo ra động cơ và họ luôn khuyến cáo khách hàng sử dụng đúng phẩm cấp dầu.
172,"Cụ bà 80 tuổi, đang thụ án tù hai năm rưỡi vì trộm một hộp trứng cá, một túi hạt giống và một chiếc chảo rán, cho biết cả đời cụ không nghĩ có ngày sẽ đi ăn trộm."
172,"Hồi trẻ, tôi luôn tâm niệm phải làm việc chăm chỉ, cụ bà, từng làm công nhân trong nhà máy cao su và nhân viên bệnh viện suốt 20 năm, tâm sự."
172,"Nhưng tôi không thể hé răng nói với ai vì xấu hổ, cụ bà chia sẻ."
172,"Lần đầu tiên bị bắt vì tội trộm cắp vặt năm 70 tuổi, lúc đó, dù có tiền trong túi, cụ vẫn ăn trộm vì không muốn về nhà và cũng không có chỗ nào khác để đi, nhà tù là nơi duy nhất nữ phạm nhân cao tuổi này hy vọng mình sẽ được giúp đỡ."
172,Nhưng tôi không nghĩ mình ốm đau gì cả.
172,"Thống kê cho thấy 27,3 dân số Nhật hơn 65 tuổi, gần gấp đôi số người cao tuổi ở Mỹ."
172,Gần 15 nữ phạm nhân đang thụ án trong các nhà tù ở Nhật là người cao tuổi.
172,"Tuy nhiên, điều đáng chú ý, các nữ tù nhân lớn tuổi đều bị kết án vì những hành vi phạm tội không nghiêm trọng, ví dụ, 910 người bị bắt vì trộm cắp vặt trong siêu thị, cửa hàng."
172,Động cơ phạm tội của các các nữ phạm nhân ngoài 65 tuổi khá giống nhau.
172,"Trước kia, người cao tuổi nương tựa vào con cái, gia đình và chòm xóm để an vui tuổi già."
172,"Nhưng trong xã hội hiện đại, ngày càng nhiều người cao tuổi phải sống cô đơn."
172,"Số liệu cho thấy từ 1980 đến 2015, số lượng người già sống neo đơn đã tăng gấp 6 lần lên gần 6 triệu người, chiếm gần 5 tổng dân số Nhật Bản."
172,Họ cảm thấy không ai hiểu mình.
172,"Họ cảm giác như một người làm việc vặt trong nhà, không hơn."
172,Không phải vì tôi thiếu tiền.
172,Bà cho biết chồng bà không trách móc và vẫn thường xuyên viết thư gửi vào tù.
172,"Còn ba đứa cháu không biết tôi ở trong tù, chúng nghĩ tôi đang nằm viện cơ, nữ phạm nhân cao tuổi đang lĩnh án hai năm ba tháng tù vì trộm cắp quần áo nói."
172,Vậy là tôi ăn trộm.
172,Chi phí chăm sóc phạm nhân cao tuổi năm 2015 tăng khoảng 80 so với 10 năm trước lên gần 6 tỷ yên hơn 50 triệu USD.
172,"Các nhà tù phải thuê điều dưỡng viên chuyên nghiệp để giúp phạm nhân cao tuổi trong mọi sinh hoạt hàng ngày như tắm rửa, đi vệ sinh còn ban đêm lính gác sẽ tiếp quản việc trông nom."
172,"Năm 2016, quốc hội Nhật thông qua điều luật, cho phép những phạm nhân cao tuổi tái phạm được nhận trợ cấp xã hội."
172,Cơ quan công tố và các nhà tù phối hợp chặt chẽ với nhiều cơ quan khác nhằm hỗ trợ các phạm nhân cao tuổi tái hòa nhập cộng đồng.
172,"Sau khi dọn ra ở riêng, bà phải sống dựa hoàn toàn vào khoản trợ cấp hàng tháng ít ỏi của chính phủ."
173,"Khoảng 20h cùng ngày, Cara báo cho bố rằng đang trên đường trở về."
173,"Wayne Bautista, bạn trai của Cara, nói rằng đã không liên lạc kể từ lúc cô rời đi và không biết đang ở đâu."
173,Địa điểm tìm ra chiếc xe bị bỏ rơi.
173,"Trong xe, ví và đồ đạc vẫn còn."
173,Chìa khoá cắm ở ổ.
173,"Tìm kiếm ở khu vực lân cận, cảnh sát phát hiện thi thể của Cara nằm cách 70 mét, dưới chân một cây cầu khác gần đó."
173,"Khám nghiệm tử thi, các bác sĩ giám định không tìm thấy bằng chứng cho thấy Cara bị cưỡng hiếp."
173,Các bác sĩ lưu ý một vết bầm tím khả nghi nằm ngay trên mắt phải của nạn nhân.
173,"Trong xe của Cara, cảnh sát tìm thấy một hóa đơn tại cây xăng cách nơi tìm ra thi thể khoảng 30km."
173,"Trên cây cầu, cảnh sát phát hiện hai vết xe khả nghi."
173,"Tuy nhiên, Wayne khai rằng đã ở nhà cả tối hôm đó, và chị gái anh ta đã làm chứng việc này."
